cluster_id,L,a,b,R,G,B,HEX,global_proportion,colour_record_count,garment_count,chroma,hue_angle_deg,is_neutral,sort_group,palette_index
120,30.23157414243093,7.277124556016455,-30.864051316876132,47,70,119,#2F4677,0.0018854814831767883,25,25,31.710348555235733,283.2668930835655,False,1,366
396,29.412551488105585,9.94444227903521,-37.47665633824814,35,68,128,#234480,0.0010096074349465636,13,13,38.77359542957317,284.8609795567133,False,1,367
22,8.812988614193394,5.437408829789481,-18.070759107379455,15,24,49,#0F1831,0.0019598799350833917,19,19,18.871082361624364,286.7463008398716,False,1,368
326,61.39228225168832,10.7168256719944,-31.274455355816986,136,145,203,#8891CB,0.0005942233940556088,12,12,33.05967196278433,288.91506243532604,False,1,369
369,47.92012787015846,21.108905577765036,-60.79766950468737,61,108,217,#3D6CD9,0.00030354745925215723,5,5,64.35792501232612,289.1469631240584,False,1,370
106,22.671495086903477,5.828365336044335,-16.76263934037674,49,52,79,#31344F,0.0026939105373553493,30,30,17.74699749664571,289.1725499029019,False,1,371
190,48.18376674901544,6.951887955191944,-17.69353000783581,111,112,144,#6F7090,0.0013672579098753595,25,25,19.010253819445154,291.45014408189246,False,1,372
213,37.04280388777168,16.532072530823356,-41.56380602762304,67,82,154,#43529A,0.0007633580584974626,13,13,44.73096683133819,291.6902710265314,False,1,373
255,36.385246060887546,21.969359294099917,-53.092071372588926,51,79,172,#334FAC,0.0006210930009587727,8,8,57.45799152794441,292.4796429231486,False,1,374
438,14.839773951988189,13.991831644302557,-33.68983704773904,15,33,85,#0F2155,0.0009253064289399608,10,10,36.47980911498464,292.5537534072712,False,1,375
339,27.10783219983884,4.365572075866149,-10.416012167907892,63,63,80,#3F3F50,0.0033974352828379678,35,35,11.29387130401208,292.7395935411829,False,1,376
26,27.263519231606228,18.952790488296827,-44.56891308266968,38,58,134,#263A86,0.00132058562434221,19,19,48.4313563785265,293.0374712289842,False,1,377
182,78.16769439414078,7.787720117613766,-17.8033147425259,192,190,226,#C0BEE2,0.0010371855571260538,18,18,19.43210231682939,293.62605490882095,False,1,378
116,9.775684253707247,11.068697690841281,-25.155664957149405,16,24,61,#10183D,0.0019041437377041604,16,16,27.483150256249548,293.74988588573245,False,1,379
281,20.755119753228467,15.543118984534487,-35.0933765445544,34,45,102,#222D66,0.0018035390018337927,21,21,38.381422916109784,293.8889111093466,False,1,380
302,60.80021563393707,8.975807968939645,-19.640144382183507,145,143,181,#918FB5,0.0007709479495112235,12,12,21.593989905719017,294.56103293103547,False,1,381
288,13.78426086154489,4.5173985457519334,-9.669319253153768,34,34,49,#222231,0.004823131872437648,34,34,10.672517249485795,295.04145896499176,False,1,382
262,12.38246899070937,8.986125209421449,-18.96318725240978,29,29,58,#1D1D3A,0.0024337063957758755,29,29,20.98458760732163,295.35496736865775,False,1,383
85,36.84524509376942,28.68212975728798,-60.22999752640266,53,76,185,#354CB9,0.0007556026056322777,6,6,66.7106975637669,295.4642589591564,False,1,384
24,18.386616348638473,13.153510540160571,-27.182772710155074,38,40,84,#262854,0.0012553917408970464,17,17,30.197979597020502,295.8219415753144,False,1,385
122,47.264935634972694,16.120332304734905,-33.25177072911211,108,106,168,#6C6AA8,0.00031016299137104505,6,6,36.953286325258226,295.863931524423,False,1,386
162,15.204866744089447,20.82346649771006,-40.5289120586147,17,31,97,#111F61,0.0007398833401527342,8,8,45.56544161572646,297.19377613264885,False,1,387
172,9.973947847793504,6.531235635109642,-12.48418999701068,27,25,44,#1B192C,0.0037260519738598324,31,31,14.089430038251638,297.61678956003516,False,1,388
282,20.249278896861057,26.24719222547427,-49.066982820848416,23,39,122,#17277A,0.001475277181148541,16,16,55.64605918537656,298.14347326749163,False,1,389
139,25.21834395039834,11.056645137625205,-20.29848074469385,60,56,91,#3C385B,0.0025441894630714814,35,35,23.114448343883918,298.57726639305565,False,1,390
289,40.35778005315175,14.621552252772986,-26.628119020431605,96,89,139,#60598B,0.0010533708777132455,17,17,30.378388911310655,298.7712746550332,False,1,391
132,25.76595438272251,31.856762254496747,-57.887489339021634,31,48,151,#1F3097,0.0010174547213622671,14,14,66.07431212895729,298.82495884377806,False,1,392
61,33.00830191883417,41.22941086849819,-73.88614233151176,27,60,198,#1B3CC6,0.0003656929055278576,4,4,84.61102971360089,299.1620751133038,False,1,393
328,6.1993632192575205,5.35765040529985,-9.483013960589226,21,18,32,#151220,0.003376344350823108,28,28,10.891830500064707,299.46529191398037,False,1,394
347,6.756134489151869,19.380894846874785,-32.34043395248615,12,13,64,#0C0D40,0.0006292425695110259,4,4,37.70308678743342,300.9333090188742,False,1,395
202,32.30059699576105,9.067816365662194,-13.871415533572469,80,72,98,#504862,0.0018111102340516742,22,22,16.572310114960036,303.1728535779351,False,1,396
343,42.83883388849474,6.680746584874601,-9.036050061854388,105,98,116,#696274,0.002091206728614164,35,35,11.237552031098781,306.4771353151291,False,1,397
331,32.57755928728691,49.282000302886786,-60.632293873020814,93,46,174,#5D2EAE,0.00031445349952061364,3,2,78.13443936036202,309.10425193196284,False,1,398
214,21.708130219744625,7.448845433978289,-9.101593295639363,57,49,65,#393141,0.003940939597315436,38,38,11.761135099067888,309.29727680812323,False,1,399
436,29.377203022354607,28.340457083242732,-34.30701513852417,84,55,123,#54377B,0.0007232055986415215,11,11,44.4989078001028,309.55954821306347,False,1,400
296,14.71914213400667,21.612051191875054,-24.57553757973,48,26,72,#301A48,0.0008313948224605977,8,8,32.72671392078571,311.32882254646125,False,1,401
84,69.1945999547251,13.518280758649604,-14.587125942925669,182,162,195,#B6A2C3,0.001226294343240652,16,16,19.887889730799778,312.8220980440913,False,1,402
404,69.65997311491753,21.77237946207981,-22.61717904560597,191,158,211,#BF9ED3,0.0005681208053691276,9,9,31.393841679886716,313.90970737953336,False,1,403
366,63.91384319309094,8.429114484341465,-8.28181819953178,164,150,170,#A496AA,0.0010471195146326655,22,22,11.81687283845565,315.5050129196871,False,1,404
189,57.6958058138259,33.44414033615537,-31.619259015622557,170,119,194,#AA77C2,0.0006176653883029722,6,6,46.02486353615275,316.6065959357778,False,1,405
308,82.0076769910595,8.151991652994173,-7.631776043339329,213,199,218,#D5C7DA,0.0017136145733461176,17,17,11.166869457738581,316.8877224862264,False,1,406
71,55.02050801072387,19.55336228301008,-18.167774354627305,151,121,163,#9779A3,0.0005549137104506232,11,11,26.69085988819571,317.10366576871274,False,1,407
192,37.44087803230541,50.59432808959191,-44.88590612201331,130,52,162,#8234A2,0.00030019175455417066,2,2,67.63527632257785,318.4214372191443,False,1,408
405,25.299660992877435,20.31550697605038,-17.634100900519822,78,49,87,#4E3157,0.0009410354745925215,12,12,26.90132595735135,319.0416319444606,False,1,409
416,55.133755369422005,10.814975173911623,-9.322342886907613,144,126,148,#907E94,0.0006471476510067114,16,16,14.278296989256168,319.2391653673505,False,1,410
376,42.77284931532682,14.085789428837792,-11.693332684599199,116,94,120,#745E78,0.0010180876931136394,19,19,18.306924730993853,320.3022033533514,False,1,411
266,82.80133276814769,17.42752940989955,-13.543032236921063,228,196,232,#E4C4E8,0.000880524567487121,10,10,22.07107843996747,322.14901754383266,False,1,412
42,27.936978325554314,40.92440996231327,-30.720602591030467,103,37,114,#672572,0.0007799867876435236,8,7,51.17189418342371,323.10565307066776,False,1,413
432,14.800516230885911,18.098973716946197,-12.38178247540574,54,28,55,#361C37,0.0007685111457596004,10,10,21.929007886244513,325.62337682894935,False,1,414
191,29.951443707727265,9.583954628978347,-5.95840517903159,81,66,80,#514250,0.0017484942021363874,27,27,11.285157447188142,328.1305220744673,False,1,415
315,35.233965356917444,25.854759699476123,-16.03565712689281,111,68,109,#6F446D,0.0006065124081909545,9,9,30.423854105108425,328.1919540803164,False,1,416
375,27.785200379487815,35.58497432454298,-20.400585049027384,103,42,97,#672A61,0.0005688638542665389,7,7,41.01797493808029,330.1746929403087,False,1,417
109,52.92399109264125,47.51901459740084,-25.488611416558125,184,93,171,#B85DAB,0.0005940556088207096,9,8,53.92333502531433,331.79144172154326,False,1,418
148,13.995149153109743,11.932086207148458,-6.369372876293653,48,30,45,#301E2D,0.0018529601518280255,17,17,13.525664201512907,331.90660589990233,False,1,419
277,73.41835181255557,12.156087380331302,-6.371789681558681,198,173,192,#C6ADC0,0.001141203259827421,16,16,13.724801060280168,332.33806648109794,False,1,420
110,17.803656056671585,32.33561053905974,-16.35548353174123,76,20,68,#4C1444,0.000529289338914482,7,7,36.23663271457228,333.169527800002,False,1,421
337,39.608599206683685,56.159559292559074,-27.029561274945245,158,45,138,#9E2D8A,0.0002474352828379674,3,3,62.32570322628119,334.2985167270304,False,1,422
10,28.705901238509245,21.81149867354562,-10.397263999794822,93,55,84,#5D3754,0.0009844918504314478,9,9,24.16287592708103,334.513456108037,False,1,423
342,71.31871127494105,47.06327767796453,-21.484386345951567,240,142,215,#F08ED7,0.00040807766059443914,4,4,51.735200419591536,335.4633021867227,False,1,424
28,69.71680539952004,40.07000926905713,-16.211615278257444,228,143,201,#E48FC9,0.00019755512943432407,3,3,43.225248556284264,337.9726171188473,False,1,425
185,86.95234224506453,8.138873465438774,-3.2174312781532417,231,213,224,#E7D5E0,0.0015891658676893579,14,14,8.751749843092075,338.43029330324623,False,1,426
370,43.172190920387216,39.289707653114846,-9.557699804476368,155,74,119,#9B4A77,0.0005467633390982031,10,10,40.43551351250184,346.3276686662182,False,1,427
35,45.32087873585066,58.233510788906834,-13.931999192255715,185,56,132,#B93884,0.00038398849472674973,6,6,59.87689354245712,346.54524780836226,False,1,428
335,55.02223154948112,44.85510921188122,-9.959972944633785,196,99,150,#C46396,0.000449065196548418,4,4,45.947599322136824,347.48072255266976,False,1,429
283,33.702203446670026,52.877596484451864,-11.367290166475712,146,29,99,#921D63,0.00030639980824544584,5,5,54.08563113897601,347.86756262067763,False,1,430
358,68.24936242759424,32.73920097341985,-7.024576718084438,218,145,180,#DA91B4,0.000529856759480352,13,13,33.48432407032026,347.8901283605365,False,1,431
351,55.878379821777344,85.83563232421875,-17.541885375976562,251,18,167,#FB12A7,7.773250239693192e-05,1,1,87.60977981391328,348.4497382844413,False,1,432
356,22.11177948971692,29.270062297457315,-5.833630109704012,89,33,62,#59213E,0.001114103426485743,9,9,29.845733148205245,348.72843630630433,False,1,433
146,77.02210418798224,28.46116791047314,-5.498185270297114,237,171,201,#EDABC9,0.0007025682667464155,11,11,28.987378634410153,349.06617330549,False,1,434
44,22.257968525782317,14.345311424903684,-2.710228153965739,72,45,58,#482D3A,0.0012569606261029508,22,22,14.59908546875525,349.30133654024877,False,1,435
386,60.79886892003769,64.85529891103786,-11.068265429625411,241,91,168,#F15BA8,0.00029336049856184084,5,5,65.7929806017383,350.31515403794157,False,1,436
280,51.35998256356555,23.906811141565253,-3.802216413680957,159,107,130,#9F6B82,0.0006795629663417269,18,18,24.207281313995864,350.96318170708645,False,1,437
215,49.6228130387137,70.78983911333276,-10.55986748235755,215,43,138,#D72B8A,0.0005480346236461538,4,4,71.57312430610033,351.51563255427084,False,1,438
237,8.772241846364281,10.950093951454946,-1.5257576377379576,38,19,27,#26131B,0.001783040405163591,21,21,11.055880512867617,352.0676272916676,False,1,439
310,13.948249985599428,28.18380201238521,-2.266815338052458,69,14,39,#450E27,0.0004138063279002876,4,4,28.27481472353371,355.4016149401216,False,1,440
209,27.537298337888622,41.994432265332044,-3.2272242405586913,119,29,71,#771D47,0.00075107861936721,12,12,42.11825397124637,355.6055219791194,False,1,441
152,67.15311796105213,11.158443394426312,-0.7497894644775864,183,157,165,#B79DA5,0.0017562021136505483,33,33,11.18360600288019,356.15579983471093,False,1,442
377,15.70480105860705,18.450111219830816,-1.0850333779016337,62,28,41,#3E1C29,0.0013411616198574499,15,15,18.481988568746807,356.63436650454867,False,1,443
164,55.771291249282775,59.26611181992086,-2.8725845221856274,222,83,141,#DE538D,0.0004439357622243529,6,6,59.33568700275125,357.2250876702377,False,1,444
388,35.18315723460783,28.97382903099074,-0.45201839309772973,125,64,84,#7D4054,0.000902779237590093,12,12,28.97735476790075,359.10620562743935,False,1,445
75,56.648909970037494,48.192179874794654,-0.61262772114114,211,99,139,#D3638B,0.00046709012464046025,7,7,48.19607363478143,359.2716849011411,False,1,446
421,27.782135794780487,20.288222893623153,-0.21347318275171778,94,53,67,#5E3543,0.0015365672775282937,22,22,20.289345947592516,359.3971546387309,False,1,447
155,40.74798864393857,51.29729710058013,-0.34385046306429556,169,52,98,#A93462,0.0005334131232378347,7,7,51.29844951814953,359.6159469139453,False,1,448
